2024-05-19, 20:10:28.715286, 2455000000, 2460000000, 1000000.00, 20, -64.28, -63.06, -60.80, -56.70, -57.78
2024-05-19, 20:10:28.715286, 2460000000, 2465000000, 1000000.00, 20, -54.80, -61.78, -63.90, -59.14, -76.32
2024-05-19, 20:10:28.715286, 2470000000, 2475000000, 1000000.00, 20, -59.23, -67.34, -64.50, -60.23, -62.29
2024-05-19, 20:10:28.715286, 2465000000, 2470000000, 1000000.00, 20, -58.15, -59.44, -60.05, -61.17, -61.90
2024-05-19, 20:10:28.715286, 2475000000, 2480000000, 1000000.00, 20, -62.08, -70.67, -68.73, -64.63, -71.90
2024-05-19, 20:10:28.715286, 2480000000, 2485000000, 1000000.00, 20, -57.74, -63.42, -76.94, -67.25, -59.44
2024-05-19, 20:10:28.715286, 2490000000, 2495000000, 1000000.00, 20, -76.02, -78.22, -67.21, -76.87, -62.54
2024-05-19, 20:10:28.715286, 2485000000, 2490000000, 1000000.00, 20, -65.73, -66.72, -69.45, -69.57, -65.69
2024-05-19, 20:10:28.715286, 2495000000, 2500000000, 1000000.00, 20, -61.28, -61.82, -69.86, -77.15, -64.03
2024-05-19, 20:10:28.727574, 2400000000, 2405000000, 1000000.00, 20, -59.45, -60.71, -62.64, -64.18, -86.47
2024-05-19, 20:10:28.727574, 2410000000, 2415000000, 1000000.00, 20, -62.24, -50.31, -41.37, -40.88, -39.96
2024-05-19, 20:10:28.727574, 2405000000, 2410000000, 1000000.00, 20, -47.12, -40.08, -38.97, -36.22, -41.41
2024-05-19, 20:10:28.727574, 2415000000, 2420000000, 1000000.00, 20, -34.76, -36.86, -38.00, -44.64, -57.52
2024-05-19, 20:10:28.727574, 2420000000, 2425000000, 1000000.00, 20, -60.80, -62.88, -73.81, -70.49, -72.63
2024-05-19, 20:10:28.727574, 2430000000, 2435000000, 1000000.00, 20, -69.07, -65.88, -58.84, -53.29, -54.37
2024-05-19, 20:10:28.727574, 2425000000, 2430000000, 1000000.00, 20, -63.85, -66.44, -64.27, -64.38, -67.56
2024-05-19, 20:10:28.727574, 2435000000, 2440000000, 1000000.00, 20, -69.09, -63.99, -55.73, -58.24, -54.26
2024-05-19, 20:10:28.727574, 2440000000, 2445000000, 1000000.00, 20, -47.82, -54.08, -52.44, -46.56, -50.99
2024-05-19, 20:10:28.727574, 2450000000, 2455000000, 1000000.00, 20, -69.04, -63.48, -62.47, -62.09, -61.71
2024-05-19, 20:10:28.727574, 2445000000, 2450000000, 1000000.00, 20, -52.18, -53.02, -55.11, -63.20, -60.03
2024-05-19, 20:10:28.727574, 2455000000, 2460000000, 1000000.00, 20, -60.29, -61.54, -59.23, -62.43, -68.05
2024-05-19, 20:10:28.727574, 2460000000, 2465000000, 1000000.00, 20, -64.44, -62.64, -60.93, -62.27, -64.61
2024-05-19, 20:10:28.727574, 2470000000, 2475000000, 1000000.00, 20, -61.03, -59.98, -59.86, -59.64, -67.61
2024-05-19, 20:10:28.727574, 2465000000, 2470000000, 1000000.00, 20, -63.32, -63.50, -63.30, -65.86, -59.31
2024-05-19, 20:10:28.727574, 2475000000, 2480000000, 1000000.00, 20, -65.07, -64.50, -66.39, -62.45, -65.02
2024-05-19, 20:10:28.727574, 2480000000, 2485000000, 1000000.00, 20, -64.14, -67.98, -77.92, -64.86, -61.58
2024-05-19, 20:10:28.727574, 2490000000, 2495000000, 1000000.00, 20, -65.92, -59.16, -56.42, -59.24, -68.21
2024-05-19, 20:10:28.727574, 2485000000, 2490000000, 1000000.00, 20, -66.02, -61.33, -65.85, -63.16, -64.01
2024-05-19, 20:10:28.727574, 2495000000, 2500000000, 1000000.00, 20, -61.45, -66.83, -66.06, -63.29, -64.00
2024-05-19, 20:10:28.740280, 2400000000, 2405000000, 1000000.00, 20, -60.22, -73.04, -60.26, -60.84, -61.54
2024-05-19, 20:10:28.740280, 2410000000, 2415000000, 1000000.00, 20, -73.38, -63.56, -59.12, -65.69, -81.53
2024-05-19, 20:10:28.740280, 2405000000, 2410000000, 1000000.00, 20, -78.60, -72.05, -63.71, -70.21, -64.08
2024-05-19, 20:10:28.740280, 2415000000, 2420000000, 1000000.00, 20, -55.78, -56.80, -62.40, -66.83, -69.73
2024-05-19, 20:10:28.740280, 2420000000, 2425000000, 1000000.00, 20, -57.78, -61.32, -62.94, -61.52, -65.03
2024-05-19, 20:10:28.740280, 2430000000, 2435000000, 1000000.00, 20, -67.70, -71.72, -71.84, -75.15, -70.17
2024-05-19, 20:10:28.740280, 2425000000, 2430000000, 1000000.00, 20, -55.50, -57.40, -61.21, -65.19, -65.64
2024-05-19, 20:10:28.740280, 2435000000, 2440000000, 1000000.00, 20, -56.80, -52.70, -42.54, -38.55, -42.35
2024-05-19, 20:10:28.740280, 2440000000, 2445000000, 1000000.00, 20, -50.55, -42.49, -42.38, -58.05, -44.69
2024-05-19, 20:10:28.740280, 2450000000, 2455000000, 1000000.00, 20, -59.58, -65.22, -65.08, -71.37, -68.61
2024-05-19, 20:10:28.740280, 2445000000, 2450000000, 1000000.00, 20, -73.93, -81.59, -74.05, -79.96, -73.40
2024-05-19, 20:10:28.740280, 2455000000, 2460000000, 1000000.00, 20, -72.23, -67.11, -70.99, -67.25, -68.63
2024-05-19, 20:10:28.740280, 2460000000, 2465000000, 1000000.00, 20, -59.73, -59.90, -62.72, -69.37, -76.43
2024-05-19, 20:10:28.740280, 2470000000, 2475000000, 1000000.00, 20, -61.18, -65.89, -74.82, -67.66, -61.23
2024-05-19, 20:10:28.740280, 2465000000, 2470000000, 1000000.00, 20, -71.90, -62.82, -66.93, -74.55, -77.73
2024-05-19, 20:10:28.740280, 2475000000, 2480000000, 1000000.00, 20, -65.03, -61.10, -67.07, -60.79, -58.31
2024-05-19, 20:10:28.740280, 2480000000, 2485000000, 1000000.00, 20, -60.62, -68.49, -72.95, -67.52, -77.61
2024-05-19, 20:10:28.740280, 2490000000, 2495000000, 1000000.00, 20, -61.64, -64.16, -64.50, -60.31, -58.96
2024-05-19, 20:10:28.740280, 2485000000, 2490000000, 1000000.00, 20, -73.31, -64.05, -61.95, -64.80, -66.61
2024-05-19, 20:10:28.740280, 2495000000, 2500000000, 1000000.00, 20, -62.19, -56.33, -57.68, -63.57, -75.53
2024-05-19, 20:10:28.751962, 2400000000, 2405000000, 1000000.00, 20, -67.88, -67.79, -77.58, -65.36, -61.51
2024-05-19, 20:10:28.751962, 2410000000, 2415000000, 1000000.00, 20, -70.35, -71.13, -64.00, -59.76, -58.91
2024-05-19, 20:10:28.751962, 2405000000, 2410000000, 1000000.00, 20, -65.00, -59.68, -59.90, -64.39, -54.40
2024-05-19, 20:10:28.751962, 2415000000, 2420000000, 1000000.00, 20, -69.24, -62.14, -65.74, -65.06, -70.51
2024-05-19, 20:10:28.751962, 2420000000, 2425000000, 1000000.00, 20, -57.41, -54.07, -56.40, -58.25, -47.00
2024-05-19, 20:10:28.751962, 2430000000, 2435000000, 1000000.00, 20, -23.53, -23.74, -23.97, -23.80, -28.21
2024-05-19, 20:10:28.751962, 2425000000, 2430000000, 1000000.00, 20, -39.60, -34.70, -48.18, -35.47, -23.74
2024-05-19, 20:10:28.751962, 2435000000, 2440000000, 1000000.00, 20, -36.70, -52.69, -36.33, -40.83, -58.12
2024-05-19, 20:10:28.751962, 2440000000, 2445000000, 1000000.00, 20, -61.19, -61.86, -61.33, -56.82, -59.17
2024-05-19, 20:10:28.751962, 2450000000, 2455000000, 1000000.00, 20, -68.09, -68.08, -63.95, -65.09, -63.69
2024-05-19, 20:10:28.751962, 2445000000, 2450000000, 1000000.00, 20, -70.71, -63.85, -65.41, -70.23, -66.77
2024-05-19, 20:10:28.751962, 2455000000, 2460000000, 1000000.00, 20, -59.07, -58.96, -61.97, -63.54, -64.08
2024-05-19, 20:10:28.751962, 2460000000, 2465000000, 1000000.00, 20, -67.17, -65.87, -68.46, -64.78, -65.12
2024-05-19, 20:10:28.751962, 2470000000, 2475000000, 1000000.00, 20, -64.36, -64.31, -65.95, -61.84, -69.49
2024-05-19, 20:10:28.751962, 2465000000, 2470000000, 1000000.00, 20, -58.45, -59.33, -67.81, -67.61, -62.97
2024-05-19, 20:10:28.751962, 2475000000, 2480000000, 1000000.00, 20, -63.33, -61.92, -56.72, -59.43, -63.22
2024-05-19, 20:10:28.751962, 2480000000, 2485000000, 1000000.00, 20, -65.41, -66.26, -67.24, -70.43, -68.18
2024-05-19, 20:10:28.751962, 2490000000, 2495000000, 1000000.00, 20, -71.95, -63.79, -61.78, -64.11, -60.54
2024-05-19, 20:10:28.751962, 2485000000, 2490000000, 1000000.00, 20, -63.02, -62.42, -67.07, -67.17, -70.99
2024-05-19, 20:10:28.751962, 2495000000, 2500000000, 1000000.00, 20, -63.28, -60.90, -59.91, -64.05, -62.05
2024-05-19, 20:10:28.764250, 2400000000, 2405000000, 1000000.00, 20, -64.42, -60.48, -59.79, -61.82, -66.82
2024-05-19, 20:10:28.764250, 2410000000, 2415000000, 1000000.00, 20, -59.42, -64.00, -59.54, -55.07, -53.67
2024-05-19, 20:10:28.764250, 2405000000, 2410000000, 1000000.00, 20, -64.58, -72.23, -73.39, -67.45, -64.51
2024-05-19, 20:10:28.764250, 2415000000, 2420000000, 1000000.00, 20, -61.81, -59.63, -60.11, -61.61, -62.95
2024-05-19, 20:10:28.764250, 2420000000, 2425000000, 1000000.00, 20, -67.12, -62.67, -69.43, -64.74, -65.23
2024-05-19, 20:10:28.764250, 2430000000, 2435000000, 1000000.00, 20, -60.31, -61.39, -63.11, -61.26, -60.80
2024-05-19, 20:10:28.764250, 2425000000, 2430000000, 1000000.00, 20, -59.65, -59.39, -58.77, -64.44, -66.22
2024-05-19, 20:10:28.764250, 2435000000, 2440000000, 1000000.00, 20, -61.43, -62.01, -68.12, -63.87, -62.80
2024-05-19, 20:10:28.764250, 2440000000, 2445000000, 1000000.00, 20, -69.86, -66.94, -71.32, -69.74, -62.72
2024-05-19, 20:10:28.764250, 2450000000, 2455000000, 1000000.00, 20, -59.92, -70.65, -62.50, -72.81, -64.46
2024-05-19, 20:10:28.764250, 2445000000, 2450000000, 1000000.00, 20, -48.58, -56.11, -56.76, -64.53, -63.70
2024-05-19, 20:10:28.764250, 2455000000, 2460000000, 1000000.00, 20, -75.07, -66.50, -70.14, -73.56, -64.83
2024-05-19, 20:10:28.764250, 2460000000, 2465000000, 1000000.00, 20, -59.28, -60.14, -59.84, -76.03, -61.23
2024-05-19, 20:10:28.764250, 2470000000, 2475000000, 1000000.00, 20, -73.64, -66.94, -66.76, -60.07, -61.71
2024-05-19, 20:10:28.764250, 2465000000, 2470000000, 1000000.00, 20, -61.28, -65.99, -72.25, -68.04, -68.91
2024-05-19, 20:10:28.764250, 2475000000, 2480000000, 1000000.00, 20, -69.70, -67.92, -72.51, -65.77, -61.39
2024-05-19, 20:10:28.764250, 2480000000, 2485000000, 1000000.00, 20, -80.02, -63.78, -69.82, -61.21, -68.94
2024-05-19, 20:10:28.764250, 2490000000, 2495000000, 1000000.00, 20, -90.55, -63.46, -65.72, -82.85, -65.78
2024-05-19, 20:10:28.764250, 2485000000, 2490000000, 1000000.00, 20, -72.19, -71.59, -61.30, -61.19, -85.25
2024-05-19, 20:10:28.764250, 2495000000, 2500000000, 1000000.00, 20, -67.07, -62.53, -60.89, -66.86, -73.29
2024-05-19, 20:10:28.776935, 2400000000, 2405000000, 1000000.00, 20, -72.77, -70.80, -62.14, -66.83, -65.62
2024-05-19, 20:10:28.776935, 2410000000, 2415000000, 1000000.00, 20, -65.93, -75.33, -70.61, -59.25, -57.18
2024-05-19, 20:10:28.776935, 2405000000, 2410000000, 1000000.00, 20, -61.33, -59.20, -61.41, -67.88, -66.42
2024-05-19, 20:10:28.776935, 2415000000, 2420000000, 1000000.00, 20, -64.80, -62.97, -67.53, -63.27, -50.10
2024-05-19, 20:10:28.776935, 2420000000, 2425000000, 1000000.00, 20, -51.71, -50.05, -49.69, -51.98, -50.92
2024-05-19, 20:10:28.776935, 2430000000, 2435000000, 1000000.00, 20, -69.30, -68.37, -57.10, -59.47, -61.99
2024-05-19, 20:10:28.776935, 2425000000, 2430000000, 1000000.00, 20, -39.96, -37.96, -27.32, -24.80, -27.97
2024-05-19, 20:10:28.776935, 2435000000, 2440000000, 1000000.00, 20, -26.30, -29.12, -39.45, -41.16, -44.31
2024-05-19, 20:10:28.776935, 2440000000, 2445000000, 1000000.00, 20, -55.83, -60.35, -60.22, -58.20, -58.86
2024-05-19, 20:10:28.776935, 2450000000, 2455000000, 1000000.00, 20, -61.56, -61.96, -48.06, -32.03, -26.58
2024-05-19, 20:10:28.776935, 2445000000, 2450000000, 1000000.00, 20, -48.64, -51.72, -57.18, -59.34, -58.70
2024-05-19, 20:10:28.776935, 2455000000, 2460000000, 1000000.00, 20, -69.34, -64.03, -67.92, -71.50, -66.41
2024-05-19, 20:10:28.776935, 2460000000, 2465000000, 1000000.00, 20, -62.34, -59.13, -68.65, -64.14, -61.95
2024-05-19, 20:10:28.776935, 2470000000, 2475000000, 1000000.00, 20, -72.02, -64.68, -56.19, -58.48, -66.49
